0,0,18
0,5,18
-1,1,18
0,0,18
0,0,18
1,5,18
0,0,18
0,0,18
1,3,18
2,2,18
-1,1,18
0,6,18
0,0,18
-1,6,18
0,0,18
1,5,18
-1,2,18
-2,4,18
0,4,18
0,1,18
-1,1,18
-2,6,18
-1,1,18
0,0,18
-1,4,18
1,4,18
0,0,18
0,0,18
0,3,18
1,3,18
0,1,18
1,3,18
2,2,18
0,1,18
3,6,18
0,0,18
1,0,18
-1,4,18
2,1,18
0,0,18
-1,1,18
2,5,18
0,1,18
-1,1,18
-1,1,18
0,1,18
-1,1,18
1,0,18
-3,1,18
-1,0,18
-1,1,18
-2,1,18
0,-1,18
-1,1,18
-1,0,18
0,-1,18
0,-1,18
1,4,18
3,1,18
1,0,18
-1,1,18
4,-1,18
0,0,18
-1,1,18
3,2,18
3,1,18
0,1,18
0,0,18
2,2,18
2,1,18
0,1,18
1,1,18
2,-1,18
0,1,18
-1,0,18
1,-1,18
0,0,18
-5,1,18
-1,-1,18
-1,0,18
-1,1,18
-3,0,18
0,0,18
-1,1,18
-2,1,18
-1,0,18
0,0,18
0,1,18
2,1,18
3,-1,18
