0,0,6.5
0,0,6.5
1,-1,6.5
-2,7,6.5
1,-2,6.5
0,1,6.5
-1,2,6.5
1,-2,6.5
-1,2,6.5
0,0,6.5
1,-1,6.5
1,1,6.5
2,2,6.5
1,2,6.5
1,-1,6.5
1,2,6.5
0,-1,6.5
1,-1,6.5
0,1,6.5
0,-1,6.5
2,1,6.5
0,0,6.5
0,6,6.5
2,-2,6.5
-1,3,6.5
1,-1,6.5
0,0,6.5
-1,1,6.5
1,-1,6.5
0,1,6.5
0,0,6.5
-1,1,6.5
-2,2,6.5
0,0,6.5
1,-1,6.5
-1,2,6.5
0,-1,6.5
-1,1,6.5
1,-1,6.5
0,0,6.5
-1,6,6.5
0,0,6.5
1,-2,6.5
-1,3,6.5
1,-2,6.5
0,0,6.5
-1,1,6.5
1,-1,6.5
-1,1,6.5
-2,2,6.5
-1,2,6.5
1,-2,6.5
-1,1,6.5
0,1,6.5
0,-1,6.5
0,2,6.5
-1,0,6.5
1,-2,6.5
-2,3,6.5
-1,2,6.5
0,0,6.5
-1,1,6.5
1,-1,6.5
0,0,6.5
0,1,6.5
1,-2,6.5
0,0,6.5
-3,3,6.5
-1,1,6.5
-1,-1,6.5
-1,1,6.5
1,-1,6.5
0,0,6.5
-1,1,6.5
1,-1,6.5
0,1,6.5
1,-2,6.5
-2,2,6.5
-1,1,6.5
0,0,6.5
-1,2,6.5
1,-1,6.5
0,0,6.5
-1,1,6.5
0,0,6.5
1,-1,6.5
-1,4,6.5
1,-3,6.5
-1,1,6.5
-1,2,6.5
1,-2,6.5
-1,2,6.5
1,0,6.5
0,-1,6.5
0,1,6.5
3,1,6.5
0,0,6.5
0,3,6.5
2,-2,6.5
-1,2,6.5
1,-2,6.5
0,0,6.5
-1,2,6.5
2,-2,6.5
1,4,6.5
0,0,6.5
1,2,6.5
1,1,6.5
1,-1,6.5
0,-1,6.5
0,2,6.5
1,-2,6.5
-1,1,6.5
2,-1,6.5
0,2,6.5
1,1,6.5
0,0,6.5
0,3,6.5
0,-1,6.5
0,1,6.5
0,0,6.5
1,-1,6.5
1,-2,6.5
0,4,6.5
0,0,6.5
1,-2,6.5
0,0,6.5
1,-1,6.5
-1,2,6.5
0,-1,6.5
1,-1,6.5
0,1,6.5
1,-1,6.5
1,2,6.5
1,1,6.5
0,0,6.5
0,1,6.5
1,-1,6.5
0,0,6.5
-1,1,6.5
2,-2,6.5
0,0,6.5
0,3,6.5
2,-1,6.5
-1,3,6.5
1,-2,6.5
1,-1,6.5
-1,2,6.5
1,-1,6.5
-1,1,6.5
0,0,6.5
1,-1,6.5
0,3,6.5
0,0,6.5
0,1,6.5
0,1,6.5
0,-1,6.5
0,1,6.5
0,-1,6.5
0,0,6.5
-1,4,6.5
0,0,6.5
1,-2,6.5
-1,2,6.5
1,-2,6.5
-1,1,6.5
1,-1,6.5
0,-1,6.5
1,-1,6.5
0,3,6.5
1,-1,6.5
0,1,6.5
0,0,6.5
0,0,6.5
0,0,6.5
0,1,6.5
0,-1,6.5
0,-1,6.5
0,0,6.5
-1,2,6.5
0,1,6.5
-1,1,6.5
1,-1,6.5
0,-1,6.5
0,1,6.5
0,-1,6.5
0,0,6.5
1,-1,6.5
1,2,6.5
1,1,6.5
0,0,6.5
0,1,6.5
0,-1,6.5
1,-1,6.5
-1,1,6.5
1,-1,6.5
1,-1,6.5
0,2,6.5
1,1,6.5
0,0,6.5
0,2,6.5
0,-1,6.5
0,1,6.5
0,0,6.5
1,-1,6.5
0,0,6.5
-2,4,6.5
1,-2,6.5
-1,1,6.5
0,2,6.5
0,-2,6.5
0,2,6.5
0,-1,6.5
0,0,6.5
1,-1,6.5
1,2,6.5
0,2,6.5
0,1,6.5
1,-2,6.5
-1,1,6.5
1,-1,6.5
-1,2,6.5
1,-1,6.5
0,0,6.5
1,-1,6.5
1,4,6.5
1,-2,6.5
-1,2,6.5
1,-1,6.5
0,-1,6.5
0,2,6.5
0,-2,6.5
0,0,6.5
0,0,6.5
-1,1,6.5
0,1,6.5
0,-1,6.5
-1,2,6.5
0,0,6.5
0,-1,6.5
0,1,6.5
0,-1,6.5
1,-1,6.5
1,5,6.5
1,-3,6.5
0,1,6.5
-1,2,6.5
1,-2,6.5
0,2,6.5
0,0,6.5
0,-1,6.5
1,1,6.5
1,1,6.5
0,0,6.5
1,3,6.5
1,-2,6.5
0,1,6.5
1,-1,6.5
-1,1,6.5
0,0,6.5
1,-2,6.5
0,0,6.5
1,4,6.5
1,-2,6.5
0,2,6.5
1,-1,6.5
0,-1,6.5
0,2,6.5
0,-1,6.5
0,1,6.5
0,0,6.5
0,1,6.5
0,1,6.5
0,-1,6.5
-1,2,6.5
0,0,6.5
0,-1,6.5
0,1,6.5
1,-1,6.5
-1,-1,6.5
-1,3,6.5
0,-1,6.5
0,1,6.5
-1,1,6.5
0,-1,6.5
0,1,6.5
0,0,6.5
0,-1,6.5
0,1,6.5
1,-1,6.5
1,4,6.5
0,-2,6.5
0,0,6.5
0,1,6.5
1,-1,6.5
-1,1,6.5
0,1,6.5
0,-2,6.5
0,0,6.5
-1,5,6.5
1,-3,6.5
-1,3,6.5
0,-2,6.5
0,0,6.5
0,0,6.5
0,0,6.5
-1,1,6.5
1,-1,6.5
1,2,6.5
